,Suburb,Rooms,Type,Price,Date,Distance,Postcode,Bathroom,Car,Landsize,Lattitude,Longtitude,Propertycount,log_price
4131,Heidelberg Heights,3,h,580000.0,4/06/2016,10.5,03081,1.0,1.0,577.0,-37.7428,145.0532,2947.0,5.763427993562937
4132,Heidelberg Heights,2,t,565000.0,6/08/2016,10.5,03081,2.0,1.0,201.0,-37.7426,145.0556,2947.0,5.752048447819439
4134,Heidelberg Heights,3,h,495000.0,7/05/2016,10.5,03081,1.0,2.0,555.0,-37.9523639,145.0224612,2947.0,5.694605198933568
4136,Heidelberg Heights,4,h,758500.0,10/09/2016,10.5,03081,2.0,3.0,510.0,-37.7427,145.0547,2947.0,5.879955585122749
4137,Heidelberg Heights,3,h,994000.0,10/12/2016,10.5,03081,2.0,2.0,807.0,-37.7453,145.0559,2947.0,5.997386384397314
4138,Heidelberg Heights,3,h,725000.0,10/12/2016,10.5,03081,2.0,1.0,665.0,-37.7505,145.0477,2947.0,5.860338006570994
4139,Heidelberg Heights,2,h,725000.0,10/12/2016,10.5,03081,1.0,3.0,577.0,-37.7368,145.0524,2947.0,5.860338006570994
4140,Heidelberg Heights,3,h,743000.0,10/12/2016,10.5,03081,1.0,0.0,673.0,-37.7428,145.0494,2947.0,5.870988813760575
4141,Heidelberg Heights,3,h,785000.0,10/12/2016,10.5,03081,1.0,0.0,592.0,-37.7477,145.0481,2947.0,5.894869656745253
4142,Heidelberg Heights,3,t,620000.0,10/12/2016,10.5,03081,2.0,2.0,215.0,-37.7424,145.0519,2947.0,5.7923916894982534
4143,Heidelberg Heights,2,h,700000.0,10/12/2016,10.5,03081,2.0,1.0,608.0,-37.7376,145.0488,2947.0,5.845098040014257
4144,Heidelberg Heights,3,t,706750.0,11/02/2017,10.5,03081,2.0,2.0,250.0,-37.7449,145.0523,2947.0,5.849265817161557
4145,Heidelberg Heights,2,h,785000.0,11/02/2017,10.5,03081,1.0,2.0,254.0,32.8030128,-117.254728,2947.0,5.894869656745253
4146,Heidelberg Heights,2,h,584000.0,12/06/2016,10.5,03081,1.0,1.0,428.0,-37.7418,145.0513,2947.0,5.7664128471124
4147,Heidelberg Heights,3,h,909000.0,12/11/2016,10.5,03081,2.0,2.0,585.0,-37.7358,145.0546,2947.0,5.958563883221967
4148,Heidelberg Heights,4,h,1086000.0,12/11/2016,10.5,03081,2.0,2.0,724.0,-37.7404,145.0582,2947.0,6.035829825252828
4149,Heidelberg Heights,2,h,680000.0,12/11/2016,10.5,03081,1.0,1.0,605.0,-37.7365,145.0545,2947.0,5.832508912706237
4150,Heidelberg Heights,2,u,440000.0,12/11/2016,10.5,03081,1.0,2.0,281.0,-37.7429,145.0519,2947.0,5.643452676486188
4151,Heidelberg Heights,2,h,650000.0,16/04/2016,10.5,03081,1.0,3.0,620.0,-37.7377,145.0541,2947.0,5.812913356642856
4152,Heidelberg Heights,5,h,890000.0,16/04/2016,10.5,03081,2.0,2.0,596.0,-37.7487,145.0522,2947.0,5.949390006644912
4153,Heidelberg Heights,3,h,650000.0,16/04/2016,10.5,03081,1.0,2.0,582.0,-37.7422,145.05,2947.0,5.812913356642856
4154,Heidelberg Heights,3,h,659500.0,17/09/2016,10.5,03081,1.0,1.0,608.0,-37.7361,145.0551,2947.0,5.819214799882384
4155,Heidelberg Heights,4,h,890000.0,18/03/2017,10.5,03081,2.0,2.0,621.0,-35.416163,149.2309437,2947.0,5.949390006644912
4158,Heidelberg Heights,3,h,725000.0,19/11/2016,10.5,03081,1.0,2.0,580.0,-37.738,145.0563,2947.0,5.860338006570994
4159,Heidelberg Heights,2,u,605000.0,19/11/2016,10.5,03081,1.0,1.0,166.0,-37.7416,145.0567,2947.0,5.781755374652469
4161,Heidelberg Heights,3,h,950000.0,19/11/2016,10.5,03081,1.0,2.0,800.0,-37.7406,145.0483,2947.0,5.977723605288848
4162,Heidelberg Heights,4,h,856000.0,22/08/2016,10.5,03081,1.0,2.0,722.0,-37.7477,145.0565,2947.0,5.9324737646771535
4163,Heidelberg Heights,3,h,600000.0,22/08/2016,10.5,03081,2.0,2.0,251.0,-37.7358,145.0559,2947.0,5.778151250383644
4164,Heidelberg Heights,2,u,450000.0,23/04/2016,10.5,03081,1.0,1.0,0.0,-37.7359,145.0563,2947.0,5.653212513775344
4165,Heidelberg Heights,3,t,620000.0,23/04/2016,10.5,03081,1.0,2.0,222.0,42.7592138,-71.471336,2947.0,5.7923916894982534
4166,Heidelberg Heights,2,h,675000.0,24/09/2016,10.5,03081,1.0,2.0,254.0,29.9844057,-90.0449,2947.0,5.829303772831025
4167,Heidelberg Heights,2,h,1060000.0,25/02/2017,10.5,03081,1.0,0.0,837.0,-37.7389,145.053,2947.0,6.02530586526477
4168,Heidelberg Heights,3,h,850000.0,25/02/2017,10.5,03081,1.0,1.0,590.0,-37.7483,145.0479,2947.0,5.929418925714293
4169,Heidelberg Heights,2,u,570000.0,25/02/2017,10.5,03081,1.0,2.0,0.0,-33.866349,151.2028783,2947.0,5.7558748556724915
4170,Heidelberg Heights,2,h,510000.0,25/02/2017,10.5,03081,1.0,2.0,244.0,-37.7421,145.0491,2947.0,5.707570176097937
4171,Heidelberg Heights,3,h,1100000.0,25/02/2017,10.5,03081,1.0,0.0,613.0,-37.7532,145.0554,2947.0,6.041392685158225
4172,Heidelberg Heights,3,h,915000.0,25/02/2017,10.5,03081,1.0,1.0,748.0,-37.7416,145.0481,2947.0,5.9614210940664485
4173,Heidelberg Heights,2,u,400000.0,26/07/2016,10.5,03081,1.0,1.0,127.0,-37.747,145.0575,2947.0,5.6020599913279625
4174,Heidelberg Heights,2,h,526000.0,27/06/2016,10.5,03081,1.0,1.0,310.0,-37.7389,145.0486,2947.0,5.720985744153739
4175,Heidelberg Heights,2,h,570000.0,27/11/2016,10.5,03081,1.0,3.0,428.0,-37.7355,145.0573,2947.0,5.7558748556724915
4176,Heidelberg Heights,3,h,550000.0,27/11/2016,10.5,03081,1.0,1.0,420.0,-37.7363,145.0506,2947.0,5.740362689494244
4177,Heidelberg Heights,2,h,510000.0,27/11/2016,10.5,03081,1.0,1.0,174.0,-37.7433,145.0545,2947.0,5.707570176097937
4178,Heidelberg Heights,2,h,590000.0,28/05/2016,10.5,03081,1.0,2.0,586.0,-37.7435,145.0486,2947.0,5.770852011642144
4179,Heidelberg Heights,2,h,920000.0,28/05/2016,10.5,03081,1.0,3.0,932.0,-37.7333,145.0588,2947.0,5.963787827345556
4180,Heidelberg Heights,2,h,460000.0,28/05/2016,10.5,03081,1.0,2.0,508.0,-37.7428,145.0557,2947.0,5.662757831681574
4181,Heidelberg Heights,3,h,662500.0,28/05/2016,10.5,03081,1.0,4.0,552.0,-37.7379,145.0514,2947.0,5.821185882608845
4182,Heidelberg Heights,4,h,1000500.0,30/07/2016,10.5,03081,2.0,1.0,592.0,-37.7478,145.0477,2947.0,6.00021709297223
4183,Heidelberg Heights,3,h,631000.0,30/07/2016,10.5,03081,1.0,1.0,596.0,-37.7432,145.0479,2947.0,5.800029359244134
4184,Heidelberg West,5,h,765000.0,3/09/2016,9.4,03081,2.0,2.0,415.0,-37.7354,145.0381,2674.0,5.883661435153617
4185,Heidelberg West,3,h,691000.0,3/09/2016,9.4,03081,1.0,2.0,624.0,-37.7456,145.0397,2674.0,5.8394780473741985
4186,Heidelberg West,3,h,560000.0,3/12/2016,9.4,03081,1.0,1.0,523.0,-37.7369,145.0376,2674.0,5.748188027006201
4187,Heidelberg West,2,h,735000.0,3/12/2016,9.4,03081,1.0,3.0,602.0,-37.7455,145.0452,2674.0,5.866287339084195
4188,Heidelberg West,3,u,535600.0,4/03/2017,9.4,03081,1.0,2.0,213.0,-37.7349829,145.0476455,2674.0,5.7288405683399715
4189,Heidelberg West,3,h,830000.0,4/03/2017,9.4,03081,2.0,0.0,643.0,-37.737,145.0364,2674.0,5.919078092376074
4190,Heidelberg West,2,u,470000.0,4/03/2017,9.4,03081,1.0,2.0,0.0,-37.7379991,145.0472703,2674.0,5.672097857935717
4191,Heidelberg West,3,h,330000.0,4/06/2016,9.4,03081,1.0,1.0,468.0,-37.7357,145.0413,2674.0,5.518513939877887
4192,Heidelberg West,1,h,405000.0,6/08/2016,9.4,03081,1.0,2.0,374.0,-37.7359,145.038,2674.0,5.607455023214668
4193,Heidelberg West,2,t,370000.0,7/05/2016,9.4,03081,1.0,1.0,100.0,-37.7383,145.036,2674.0,5.568201724066995
4194,Heidelberg West,3,h,532000.0,7/11/2016,9.4,03081,1.0,1.0,390.0,-37.7369,145.0422,2674.0,5.725911632295048
4195,Heidelberg West,3,h,740000.0,7/11/2016,9.4,03081,2.0,1.0,627.0,-37.747,145.0402,2674.0,5.869231719730976
4196,Heidelberg West,2,h,686000.0,8/10/2016,9.4,03081,1.0,2.0,650.0,-37.7446,145.0404,2674.0,5.836324115706752
4197,Heidelberg West,2,h,501500.0,8/10/2016,9.4,03081,1.0,2.0,538.0,-37.7405,145.0365,2674.0,5.700270937356437
4198,Heidelberg West,3,h,525500.0,8/10/2016,9.4,03081,1.0,1.0,605.0,-37.7344,145.0404,2674.0,5.720572720364261
4199,Heidelberg West,3,h,525000.0,10/12/2016,9.4,03081,1.0,2.0,192.0,-37.7409,145.0398,2674.0,5.720159303405957
4200,Heidelberg West,3,h,710000.0,10/12/2016,9.4,03081,1.0,1.0,594.0,-37.7385,145.0409,2674.0,5.8512583487190755
4201,Heidelberg West,3,h,808000.0,11/02/2017,9.4,03081,1.0,0.0,649.0,-37.7386,145.0441,2674.0,5.907411360774586
4202,Heidelberg West,3,h,652000.0,11/02/2017,9.4,03081,1.0,0.0,589.0,-37.7356,145.0448,2674.0,5.814247595731921
4203,Heidelberg West,2,h,515500.0,12/11/2016,9.4,03081,1.0,1.0,331.0,-37.7441,145.0379,2674.0,5.7122286696195355
4204,Heidelberg West,3,h,800000.0,12/11/2016,9.4,03081,1.0,3.0,633.0,-37.746,145.0422,2674.0,5.903089986991944
4205,Heidelberg West,3,h,675000.0,12/11/2016,9.4,03081,1.0,2.0,555.0,-33.8229327,151.2272131,2674.0,5.829303772831025
4206,Heidelberg West,2,h,450000.0,14/05/2016,9.4,03081,1.0,2.0,418.0,-37.7392,145.0425,2674.0,5.653212513775344
4207,Heidelberg West,3,h,605000.0,14/05/2016,9.4,03081,2.0,4.0,0.0,-37.7391,145.0427,2674.0,5.781755374652469
4208,Heidelberg West,2,h,620000.0,16/04/2016,9.4,03081,1.0,2.0,668.0,-37.7389,145.0393,2674.0,5.7923916894982534
4209,Heidelberg West,2,h,497500.0,16/04/2016,9.4,03081,1.0,2.0,708.0,-37.7443,145.0454,2674.0,5.696793085081744
4210,Heidelberg West,2,u,360000.0,16/04/2016,9.4,03081,1.0,1.0,89.0,-37.7444,145.047,2674.0,5.556302500767287
4211,Heidelberg West,2,h,440500.0,16/07/2016,9.4,03081,1.0,1.0,368.0,-37.7341,145.0434,2674.0,5.643945912748067
4212,Heidelberg West,4,h,758000.0,17/09/2016,9.4,03081,1.0,1.0,632.0,-37.7466,145.0428,2674.0,5.879669205632053
4213,Heidelberg West,3,h,690500.0,17/09/2016,9.4,03081,1.0,2.0,605.0,-37.7386,145.0447,2674.0,5.83916368291465
4214,Heidelberg West,2,h,752000.0,18/03/2017,9.4,03081,1.0,0.0,627.0,-37.7469,145.0399,2674.0,5.876217840591642
4215,Heidelberg West,2,h,777000.0,18/03/2017,9.4,03081,1.0,0.0,649.0,-37.7443,145.0452,2674.0,5.8904210188009145
4216,Heidelberg West,2,h,680000.0,18/03/2017,9.4,03081,1.0,1.0,591.0,-37.7385,145.0387,2674.0,5.832508912706237
4217,Heidelberg West,3,h,480000.0,18/06/2016,9.4,03081,1.0,1.0,338.0,-37.739,145.0481,2674.0,5.681241237375588
4218,Heidelberg West,4,h,715000.0,19/11/2016,9.4,03081,2.0,2.0,521.0,-37.738,145.0374,2674.0,5.854306041801081
4219,Heidelberg West,2,h,520000.0,22/05/2016,9.4,03081,1.0,2.0,594.0,-37.7471,145.0427,2674.0,5.7160033436347994
4220,Heidelberg West,3,h,646250.0,22/05/2016,9.4,03081,1.0,2.0,616.0,-37.747,145.0389,2674.0,5.810400556101999
4221,Heidelberg West,3,h,1375000.0,23/04/2016,9.4,03081,1.0,1.0,368.0,-37.7344,145.044,2674.0,6.138302698166282
4222,Heidelberg West,3,h,687000.0,24/09/2016,9.4,03081,1.0,2.0,555.0,-37.7470812,145.0441882,2674.0,5.83695673705955
4223,Heidelberg West,3,h,722000.0,25/02/2017,9.4,03081,1.0,2.0,593.0,-37.7386,145.0387,2674.0,5.858537197569639
4225,Heidelberg West,2,h,715000.0,25/02/2017,9.4,03081,1.0,3.0,609.0,-37.7415,145.0391,2674.0,5.854306041801081
4226,Heidelberg West,1,h,636000.0,26/07/2016,9.4,03081,1.0,1.0,588.0,-37.7454,145.0397,2674.0,5.803457115648414
4227,Heidelberg West,2,h,590000.0,27/06/2016,9.4,03081,1.0,2.0,586.0,-37.7418,145.0464,2674.0,5.770852011642144
4228,Heidelberg West,4,h,820000.0,27/11/2016,9.4,03081,2.0,2.0,608.0,-37.7437,145.0402,2674.0,5.913813852383717
4229,Heidelberg West,2,h,725000.0,27/11/2016,9.4,03081,1.0,3.0,632.0,-37.7443,145.0462,2674.0,5.860338006570994
4230,Heidelberg West,2,h,705000.0,27/11/2016,9.4,03081,1.0,1.0,583.0,-37.7352,145.0449,2674.0,5.848189116991398
4231,Heidelberg West,3,h,710000.0,27/11/2016,9.4,03081,2.0,4.0,1.0,-37.7411,145.0394,2674.0,5.8512583487190755
4232,Heidelberg West,2,h,415000.0,28/05/2016,9.4,03081,1.0,1.0,422.0,-37.7343,145.044,2674.0,5.6180480967120925
4233,Heidelberg West,3,h,392000.0,28/05/2016,9.4,03081,1.0,2.0,372.0,-37.7383,145.0414,2674.0,5.593286067020458
4234,Heidelberg West,3,h,961000.0,28/05/2016,9.4,03081,1.0,2.0,1179.0,-37.7411,145.0468,2674.0,5.982723387668545
4235,Heidelberg West,4,t,755000.0,28/05/2016,9.4,03081,2.0,2.0,303.0,-37.8096961,144.8669738,2674.0,5.8779469516291885
4236,Heidelberg West,3,h,507000.0,28/05/2016,9.4,03081,1.0,1.0,536.0,-37.7403,145.0365,2674.0,5.705007959333336
4237,Heidelberg West,3,h,465000.0,28/08/2016,9.4,03081,1.0,1.0,413.0,-37.7399,145.0369,2674.0,5.6674529528899535
4238,Heidelberg West,3,h,675000.0,28/08/2016,9.4,03081,1.0,2.0,665.0,-37.739,145.0451,2674.0,5.829303772831025
4239,Hughesdale,2,h,1550000.0,3/09/2016,13.0,03166,1.0,1.0,732.0,-37.8931,145.0791,3145.0,6.190331698170292
4240,Hughesdale,2,u,516000.0,3/09/2016,13.0,03166,1.0,1.0,0.0,-37.8967,145.0858,3145.0,5.712649701627211
4242,Hughesdale,3,h,1340000.0,3/12/2016,13.0,03166,1.0,1.0,705.0,-37.8994,145.0816,3145.0,6.127104798364807
4243,Hughesdale,3,u,855000.0,4/03/2017,13.0,03166,1.0,2.0,0.0,-37.8909,145.0807,3145.0,5.931966114728173
4244,Hughesdale,3,h,1316000.0,6/08/2016,13.0,03166,1.0,2.0,715.0,-37.9072,145.0762,3145.0,6.1192558892779365
4245,Hughesdale,3,t,828000.0,7/05/2016,13.0,03166,2.0,1.0,206.0,-37.8966,145.0863,3145.0,5.91803033678488
4246,Hughesdale,3,h,1055000.0,8/10/2016,13.0,03166,1.0,1.0,562.0,-37.9022,145.0811,3145.0,6.023252459633712
4247,Hughesdale,2,u,623000.0,10/09/2016,13.0,03166,1.0,1.0,101.0,-37.8988,145.0781,3145.0,5.794488046659169
4248,Hughesdale,4,h,2120000.0,10/09/2016,13.0,03166,2.0,2.0,847.0,-37.8927,145.0781,3145.0,6.326335860928752
4249,Hughesdale,4,h,1745000.0,10/12/2016,13.0,03166,2.0,1.0,547.0,-37.9002,145.0768,3145.0,6.241795431295198
4250,Hughesdale,4,h,1700000.0,12/11/2016,13.0,03166,2.0,2.0,545.0,-37.9002,145.0773,3145.0,6.230448921378274
4251,Hughesdale,2,u,420000.0,12/11/2016,13.0,03166,1.0,1.0,0.0,-37.9008,145.0859,3145.0,5.623249290397901
4252,Hughesdale,2,u,375500.0,12/11/2016,13.0,03166,1.0,1.0,0.0,-37.8934,145.0853,3145.0,5.574609941340187
4253,Hughesdale,3,h,1350000.0,12/11/2016,13.0,03166,1.0,2.0,698.0,-37.8982,145.0806,3145.0,6.1303337684950066
4254,Hughesdale,4,h,900000.0,13/08/2016,13.0,03166,1.0,1.0,369.0,-37.9054,145.0857,3145.0,5.954242509439325
4255,Hughesdale,2,h,1262000.0,15/10/2016,13.0,03166,1.0,1.0,546.0,-37.9003,145.0777,3145.0,6.101059354908116
4256,Hughesdale,3,h,880000.0,15/10/2016,13.0,03166,1.0,2.0,555.0,-37.9056773,145.080406,3145.0,5.944482672150168
4257,Hughesdale,4,h,1337000.0,15/10/2016,13.0,03166,1.0,2.0,696.0,-37.8991,145.0804,3145.0,6.126131407261984
4258,Hughesdale,2,u,455000.0,16/04/2016,13.0,03166,1.0,2.0,0.0,-37.8942,145.0867,3145.0,5.658011396657113
4259,Hughesdale,3,u,905000.0,17/09/2016,13.0,03166,1.0,2.0,213.0,-37.9061222,145.0808514,3145.0,5.956648579205203
4260,Hughesdale,2,u,400000.0,17/09/2016,13.0,03166,1.0,1.0,100.0,-37.8945,145.0876,3145.0,5.6020599913279625
4261,Hughesdale,2,u,648000.0,18/06/2016,13.0,03166,1.0,1.0,0.0,-37.9014,145.0824,3145.0,5.811575005870593
4262,Hughesdale,4,h,1455000.0,19/11/2016,13.0,03166,2.0,2.0,621.0,-37.9067846,145.0815238,3145.0,6.162862993321926
4263,Hughesdale,3,h,1210000.0,22/08/2016,13.0,03166,1.0,2.0,730.0,-37.9034,145.0796,3145.0,6.08278537031645
4265,Hughesdale,4,h,1167500.0,26/07/2016,13.0,03166,2.0,1.0,678.0,-37.898,145.0815,3145.0,6.06725688923815
4266,Hughesdale,3,t,900000.0,26/07/2016,13.0,03166,2.0,1.0,360.0,-37.8937,145.0779,3145.0,5.954242509439325
4267,Hughesdale,4,h,1322000.0,28/08/2016,13.0,03166,2.0,4.0,738.0,-37.8996,145.076,3145.0,6.121231455149622
4268,Hughesdale,2,h,677500.0,30/07/2016,13.0,03166,1.0,4.0,575.0,-37.9084,145.0775,3145.0,5.830909299546444
4269,Ivanhoe,2,u,480000.0,3/09/2016,7.9,03079,1.0,1.0,0.0,-37.77,145.0472,5549.0,5.681241237375588
4270,Ivanhoe,2,u,430000.0,3/12/2016,7.9,03079,1.0,1.0,0.0,-37.7662,145.0516,5549.0,5.633468455579586
4271,Ivanhoe,1,u,460000.0,3/12/2016,7.9,03079,1.0,0.0,75.0,-37.7759,145.043,5549.0,5.662757831681574
4272,Ivanhoe,4,h,1601000.0,3/12/2016,7.9,03079,3.0,2.0,610.0,-37.7662,145.04,5549.0,6.204391331919299
4274,Ivanhoe,4,h,2265000.0,4/03/2017,7.9,03079,2.0,2.0,925.0,-37.7652,145.041,5549.0,6.355068206348851
4275,Ivanhoe,3,h,1680000.0,4/03/2017,7.9,03079,2.0,2.0,665.0,-37.7714,145.0455,5549.0,6.225309281725863
4277,Ivanhoe,2,u,440000.0,4/03/2017,7.9,03079,1.0,0.0,0.0,-37.7711,145.047,5549.0,5.643452676486188
4278,Ivanhoe,4,h,2350000.0,4/03/2017,7.9,03079,2.0,2.0,638.0,-37.7641,145.0501,5549.0,6.371067862271736
4279,Ivanhoe,3,t,962000.0,4/03/2017,7.9,03079,2.0,1.0,108.0,-37.7668,145.0434,5549.0,5.983175072037813
4280,Ivanhoe,3,h,981000.0,4/06/2016,7.9,03079,3.0,2.0,626.0,-37.76,145.0326,5549.0,5.991669007379948
4281,Ivanhoe,4,h,2400000.0,4/06/2016,7.9,03079,2.0,2.0,1252.0,-37.7727,145.0484,5549.0,6.380211241711606
4282,Ivanhoe,3,t,890000.0,4/06/2016,7.9,03079,2.0,2.0,249.0,-37.766,145.0345,5549.0,5.949390006644912
4284,Ivanhoe,2,u,490000.0,7/05/2016,7.9,03079,1.0,1.0,0.0,-37.7669,145.0505,5549.0,5.690196080028514
4285,Ivanhoe,2,u,739000.0,7/05/2016,7.9,03079,1.0,1.0,648.0,-37.7702,145.0493,5549.0,5.868644438394826
4286,Ivanhoe,3,h,1340000.0,7/05/2016,7.9,03079,1.0,1.0,571.0,-37.7614,145.0433,5549.0,6.127104798364807
4287,Ivanhoe,3,h,785000.0,7/11/2016,7.9,03079,2.0,0.0,399.0,-37.7551,145.05,5549.0,5.894869656745253
4288,Ivanhoe,3,h,1155000.0,7/11/2016,7.9,03079,1.0,2.0,537.0,-37.7773,145.0379,5549.0,6.062581984228163
4289,Ivanhoe,4,h,1300000.0,7/11/2016,7.9,03079,1.0,1.0,586.0,-37.7726,145.0396,5549.0,6.113943352306837
4290,Ivanhoe,2,h,1020000.0,10/09/2016,7.9,03079,1.0,1.0,557.0,-37.7568,145.0355,5549.0,6.008600171761918
4291,Ivanhoe,3,h,1796000.0,10/09/2016,7.9,03079,1.0,1.0,614.0,-37.7768,145.0409,5549.0,6.254306332331286
4292,Ivanhoe,2,h,790000.0,10/09/2016,7.9,03079,1.0,1.0,221.0,-37.7654,145.036,5549.0,5.897627091290442
4293,Ivanhoe,3,h,1465000.0,10/09/2016,7.9,03079,1.0,2.0,630.0,-37.7635,145.039,5549.0,6.165837624690128
4294,Ivanhoe,3,t,855000.0,10/12/2016,7.9,03079,2.0,2.0,0.0,-37.765,145.0422,5549.0,5.931966114728173
4295,Ivanhoe,2,u,705000.0,10/12/2016,7.9,03079,1.0,1.0,94.0,-37.7679,145.0452,5549.0,5.848189116991398
4296,Ivanhoe,2,u,504000.0,10/12/2016,7.9,03079,1.0,1.0,0.0,-37.7712,145.0455,5549.0,5.702430536445525
4297,Ivanhoe,1,u,413000.0,10/12/2016,7.9,03079,1.0,1.0,845.0,-37.7591,145.0501,5549.0,5.615950051656401
4298,Ivanhoe,3,t,1010000.0,10/12/2016,7.9,03079,2.0,2.0,314.0,-37.7554,145.0516,5549.0,6.004321373782642
4299,Ivanhoe,3,h,1220000.0,11/02/2017,7.9,03079,1.0,1.0,687.0,-37.7634,145.0361,5549.0,6.086359830674748
4300,Ivanhoe,3,h,1605000.0,12/11/2016,7.9,03079,2.0,2.0,608.0,-37.7702,145.0398,5549.0,6.205475036740891
4301,Ivanhoe,2,u,587000.0,12/11/2016,7.9,03079,1.0,1.0,721.0,-37.7634,145.0406,5549.0,5.768638101247615
4302,Ivanhoe,5,h,2550000.0,12/11/2016,7.9,03079,3.0,2.0,681.0,42.7768318,-71.2161428,5549.0,6.4065401804339555
4303,Ivanhoe,2,u,475000.0,12/11/2016,7.9,03079,1.0,1.0,0.0,-37.7707,145.0471,5549.0,5.676693609624866
4304,Ivanhoe,3,h,650000.0,13/08/2016,7.9,03079,1.0,2.0,555.0,42.7870393,-71.21112049999999,5549.0,5.812913356642856
4305,Ivanhoe,4,h,1278000.0,13/08/2016,7.9,03079,2.0,2.0,621.0,42.7768318,-71.2161428,5549.0,6.106530853822381
4306,Ivanhoe,3,h,1075000.0,14/05/2016,7.9,03079,1.0,2.0,677.0,-37.7616,145.0322,5549.0,6.031408464251625
4307,Ivanhoe,2,u,465000.0,14/05/2016,7.9,03079,1.0,1.0,795.0,-37.7744,145.0415,5549.0,5.6674529528899535
4308,Ivanhoe,2,t,610000.0,15/10/2016,7.9,03079,1.0,1.0,277.0,-37.7577,145.0358,5549.0,5.785329835010767
4309,Ivanhoe,2,u,690000.0,15/10/2016,7.9,03079,1.0,1.0,103.0,-37.7671,145.0408,5549.0,5.838849090737256
4310,Ivanhoe,3,h,1535000.0,15/10/2016,7.9,03079,1.0,2.0,691.0,-37.7674,145.0392,5549.0,6.186108379813206
4311,Ivanhoe,4,h,1470000.0,15/10/2016,7.9,03079,2.0,1.0,694.0,-37.7565,145.0506,5549.0,6.1673173347481764
4312,Ivanhoe,3,h,1486000.0,15/10/2016,7.9,03079,1.0,2.0,645.0,-37.7634,145.0439,5549.0,6.172018809424556
4313,Ivanhoe,1,u,420000.0,16/04/2016,7.9,03079,1.0,1.0,55.0,-37.7772,145.0414,5549.0,5.623249290397901
4314,Ivanhoe,3,t,750000.0,16/04/2016,7.9,03079,1.0,1.0,110.0,-37.765,145.0407,5549.0,5.8750612633917
4315,Ivanhoe,2,u,460000.0,16/04/2016,7.9,03079,0.0,0.0,0.0,-37.7662,145.0516,5549.0,5.662757831681574
4316,Ivanhoe,4,h,1615000.0,16/07/2016,7.9,03079,2.0,3.0,758.0,-37.7668,145.038,5549.0,6.208172526667122
4317,Ivanhoe,5,h,1730000.0,17/09/2016,7.9,03079,2.0,2.0,689.0,-37.7591,145.04,5549.0,6.238046103128795
4318,Ivanhoe,2,t,779000.0,17/09/2016,7.9,03079,1.0,2.0,152.0,-37.7635,145.0464,5549.0,5.891537457672564
4319,Ivanhoe,3,h,1850000.0,18/03/2017,7.9,03079,2.0,2.0,684.0,-37.7659,145.0392,5549.0,6.267171728403014
4321,Ivanhoe,2,h,1910000.0,18/03/2017,7.9,03079,1.0,2.0,760.0,-37.7784,145.0394,5549.0,6.281033367247727
4322,Ivanhoe,5,h,2600000.0,18/06/2016,7.9,03079,3.0,1.0,1006.0,-37.7765,145.0427,5549.0,6.414973347970818
4323,Ivanhoe,2,u,500000.0,19/11/2016,7.9,03079,1.0,1.0,71.0,-37.7634,145.0406,5549.0,5.698970004336019
4324,Ivanhoe,3,h,950000.0,19/11/2016,7.9,03079,3.0,2.0,290.0,-37.7601,145.0363,5549.0,5.977723605288848
4325,Ivanhoe,2,u,450000.0,19/11/2016,7.9,03079,1.0,1.0,0.0,-37.759,145.047,5549.0,5.653212513775344
4326,Ivanhoe,3,h,1102000.0,22/05/2016,7.9,03079,1.0,1.0,597.0,-37.7645,145.0314,5549.0,6.042181594515767
4327,Ivanhoe,3,h,1275000.0,22/05/2016,7.9,03079,2.0,2.0,834.0,-37.7587,145.0426,5549.0,6.105510184769974
4328,Ivanhoe,3,h,1065000.0,22/05/2016,7.9,03079,1.0,1.0,596.0,-37.7581,145.0371,5549.0,6.027349607774757
4329,Ivanhoe,2,t,785000.0,22/08/2016,7.9,03079,2.0,1.0,124.0,-37.7618,145.0287,5549.0,5.894869656745253
4330,Ivanhoe,3,h,1223500.0,22/08/2016,7.9,03079,2.0,2.0,721.0,-37.758,145.0408,5549.0,6.087603973687808
4331,Ivanhoe,2,u,845000.0,22/08/2016,7.9,03079,2.0,2.0,147.0,-37.7679,145.0467,5549.0,5.926856708949693
4332,Ivanhoe,4,h,1720000.0,22/08/2016,7.9,03079,2.0,3.0,631.0,-37.7771,145.0448,5549.0,6.235528446907549
4333,Ivanhoe,3,h,1225000.0,23/04/2016,7.9,03079,1.0,1.0,572.0,-37.7709,145.0425,5549.0,6.088136088700551
4334,Ivanhoe,2,u,630000.0,24/09/2016,7.9,03079,1.0,1.0,199.0,-37.7666,145.0356,5549.0,5.799340549453582
4335,Ivanhoe,4,h,1460000.0,24/09/2016,7.9,03079,1.0,2.0,605.0,-37.7707,145.0467,5549.0,6.164352855784437
4336,Ivanhoe,1,u,421000.0,24/09/2016,7.9,03079,1.0,1.0,0.0,-37.7753,145.0419,5549.0,5.624282095835668
4337,Ivanhoe,4,h,2090000.0,25/02/2017,7.9,03079,3.0,2.0,608.0,-37.7705,145.0396,5549.0,6.320146286111054
4338,Ivanhoe,3,h,1029000.0,25/02/2017,7.9,03079,1.0,1.0,555.0,-37.7643,145.0336,5549.0,6.012415374762433
4339,Ivanhoe,4,h,1758000.0,25/02/2017,7.9,03079,2.0,2.0,650.0,-37.7607,145.0456,5549.0,6.245018870737753
